,id,group,slice,height,width,img_path,msk_path
2781,kidney_1_voi_0502,kidney_1_voi,502,1928,1928,train/kidney_1_voi/images/0502.tif,train/kidney_1_voi/labels/0502.tif
2782,kidney_1_voi_0503,kidney_1_voi,503,1928,1928,train/kidney_1_voi/images/0503.tif,train/kidney_1_voi/labels/0503.tif
2783,kidney_1_voi_0504,kidney_1_voi,504,1928,1928,train/kidney_1_voi/images/0504.tif,train/kidney_1_voi/labels/0504.tif
2784,kidney_1_voi_0505,kidney_1_voi,505,1928,1928,train/kidney_1_voi/images/0505.tif,train/kidney_1_voi/labels/0505.tif
2785,kidney_1_voi_0506,kidney_1_voi,506,1928,1928,train/kidney_1_voi/images/0506.tif,train/kidney_1_voi/labels/0506.tif
2786,kidney_1_voi_0507,kidney_1_voi,507,1928,1928,train/kidney_1_voi/images/0507.tif,train/kidney_1_voi/labels/0507.tif
2787,kidney_1_voi_0508,kidney_1_voi,508,1928,1928,train/kidney_1_voi/images/0508.tif,train/kidney_1_voi/labels/0508.tif
2788,kidney_1_voi_0509,kidney_1_voi,509,1928,1928,train/kidney_1_voi/images/0509.tif,train/kidney_1_voi/labels/0509.tif
2789,kidney_1_voi_0510,kidney_1_voi,510,1928,1928,train/kidney_1_voi/images/0510.tif,train/kidney_1_voi/labels/0510.tif
2790,kidney_1_voi_0511,kidney_1_voi,511,1928,1928,train/kidney_1_voi/images/0511.tif,train/kidney_1_voi/labels/0511.tif
2791,kidney_1_voi_0512,kidney_1_voi,512,1928,1928,train/kidney_1_voi/images/0512.tif,train/kidney_1_voi/labels/0512.tif
2792,kidney_1_voi_0513,kidney_1_voi,513,1928,1928,train/kidney_1_voi/images/0513.tif,train/kidney_1_voi/labels/0513.tif
2793,kidney_1_voi_0514,kidney_1_voi,514,1928,1928,train/kidney_1_voi/images/0514.tif,train/kidney_1_voi/labels/0514.tif
2794,kidney_1_voi_0515,kidney_1_voi,515,1928,1928,train/kidney_1_voi/images/0515.tif,train/kidney_1_voi/labels/0515.tif
2795,kidney_1_voi_0516,kidney_1_voi,516,1928,1928,train/kidney_1_voi/images/0516.tif,train/kidney_1_voi/labels/0516.tif
2796,kidney_1_voi_0517,kidney_1_voi,517,1928,1928,train/kidney_1_voi/images/0517.tif,train/kidney_1_voi/labels/0517.tif
2797,kidney_1_voi_0518,kidney_1_voi,518,1928,1928,train/kidney_1_voi/images/0518.tif,train/kidney_1_voi/labels/0518.tif
2798,kidney_1_voi_0519,kidney_1_voi,519,1928,1928,train/kidney_1_voi/images/0519.tif,train/kidney_1_voi/labels/0519.tif
2799,kidney_1_voi_0520,kidney_1_voi,520,1928,1928,train/kidney_1_voi/images/0520.tif,train/kidney_1_voi/labels/0520.tif
2800,kidney_1_voi_0521,kidney_1_voi,521,1928,1928,train/kidney_1_voi/images/0521.tif,train/kidney_1_voi/labels/0521.tif
2801,kidney_1_voi_0522,kidney_1_voi,522,1928,1928,train/kidney_1_voi/images/0522.tif,train/kidney_1_voi/labels/0522.tif
2802,kidney_1_voi_0523,kidney_1_voi,523,1928,1928,train/kidney_1_voi/images/0523.tif,train/kidney_1_voi/labels/0523.tif
2803,kidney_1_voi_0524,kidney_1_voi,524,1928,1928,train/kidney_1_voi/images/0524.tif,train/kidney_1_voi/labels/0524.tif
2804,kidney_1_voi_0525,kidney_1_voi,525,1928,1928,train/kidney_1_voi/images/0525.tif,train/kidney_1_voi/labels/0525.tif
2805,kidney_1_voi_0526,kidney_1_voi,526,1928,1928,train/kidney_1_voi/images/0526.tif,train/kidney_1_voi/labels/0526.tif
2806,kidney_1_voi_0527,kidney_1_voi,527,1928,1928,train/kidney_1_voi/images/0527.tif,train/kidney_1_voi/labels/0527.tif
2807,kidney_1_voi_0528,kidney_1_voi,528,1928,1928,train/kidney_1_voi/images/0528.tif,train/kidney_1_voi/labels/0528.tif
2808,kidney_1_voi_0529,kidney_1_voi,529,1928,1928,train/kidney_1_voi/images/0529.tif,train/kidney_1_voi/labels/0529.tif
2809,kidney_1_voi_0530,kidney_1_voi,530,1928,1928,train/kidney_1_voi/images/0530.tif,train/kidney_1_voi/labels/0530.tif
2810,kidney_1_voi_0531,kidney_1_voi,531,1928,1928,train/kidney_1_voi/images/0531.tif,train/kidney_1_voi/labels/0531.tif
2811,kidney_1_voi_0532,kidney_1_voi,532,1928,1928,train/kidney_1_voi/images/0532.tif,train/kidney_1_voi/labels/0532.tif
2812,kidney_1_voi_0533,kidney_1_voi,533,1928,1928,train/kidney_1_voi/images/0533.tif,train/kidney_1_voi/labels/0533.tif
2813,kidney_1_voi_0534,kidney_1_voi,534,1928,1928,train/kidney_1_voi/images/0534.tif,train/kidney_1_voi/labels/0534.tif
2814,kidney_1_voi_0535,kidney_1_voi,535,1928,1928,train/kidney_1_voi/images/0535.tif,train/kidney_1_voi/labels/0535.tif
2815,kidney_1_voi_0536,kidney_1_voi,536,1928,1928,train/kidney_1_voi/images/0536.tif,train/kidney_1_voi/labels/0536.tif
2816,kidney_1_voi_0537,kidney_1_voi,537,1928,1928,train/kidney_1_voi/images/0537.tif,train/kidney_1_voi/labels/0537.tif
2817,kidney_1_voi_0538,kidney_1_voi,538,1928,1928,train/kidney_1_voi/images/0538.tif,train/kidney_1_voi/labels/0538.tif
2818,kidney_1_voi_0539,kidney_1_voi,539,1928,1928,train/kidney_1_voi/images/0539.tif,train/kidney_1_voi/labels/0539.tif
2819,kidney_1_voi_0540,kidney_1_voi,540,1928,1928,train/kidney_1_voi/images/0540.tif,train/kidney_1_voi/labels/0540.tif
2820,kidney_1_voi_0541,kidney_1_voi,541,1928,1928,train/kidney_1_voi/images/0541.tif,train/kidney_1_voi/labels/0541.tif
2821,kidney_1_voi_0542,kidney_1_voi,542,1928,1928,train/kidney_1_voi/images/0542.tif,train/kidney_1_voi/labels/0542.tif
2822,kidney_1_voi_0543,kidney_1_voi,543,1928,1928,train/kidney_1_voi/images/0543.tif,train/kidney_1_voi/labels/0543.tif
2823,kidney_1_voi_0544,kidney_1_voi,544,1928,1928,train/kidney_1_voi/images/0544.tif,train/kidney_1_voi/labels/0544.tif
2824,kidney_1_voi_0545,kidney_1_voi,545,1928,1928,train/kidney_1_voi/images/0545.tif,train/kidney_1_voi/labels/0545.tif
2825,kidney_1_voi_0546,kidney_1_voi,546,1928,1928,train/kidney_1_voi/images/0546.tif,train/kidney_1_voi/labels/0546.tif
2826,kidney_1_voi_0547,kidney_1_voi,547,1928,1928,train/kidney_1_voi/images/0547.tif,train/kidney_1_voi/labels/0547.tif
2827,kidney_1_voi_0548,kidney_1_voi,548,1928,1928,train/kidney_1_voi/images/0548.tif,train/kidney_1_voi/labels/0548.tif
2828,kidney_1_voi_0549,kidney_1_voi,549,1928,1928,train/kidney_1_voi/images/0549.tif,train/kidney_1_voi/labels/0549.tif
2829,kidney_1_voi_0550,kidney_1_voi,550,1928,1928,train/kidney_1_voi/images/0550.tif,train/kidney_1_voi/labels/0550.tif
2830,kidney_1_voi_0551,kidney_1_voi,551,1928,1928,train/kidney_1_voi/images/0551.tif,train/kidney_1_voi/labels/0551.tif
2831,kidney_1_voi_0552,kidney_1_voi,552,1928,1928,train/kidney_1_voi/images/0552.tif,train/kidney_1_voi/labels/0552.tif
2832,kidney_1_voi_0553,kidney_1_voi,553,1928,1928,train/kidney_1_voi/images/0553.tif,train/kidney_1_voi/labels/0553.tif
2833,kidney_1_voi_0554,kidney_1_voi,554,1928,1928,train/kidney_1_voi/images/0554.tif,train/kidney_1_voi/labels/0554.tif
2834,kidney_1_voi_0555,kidney_1_voi,555,1928,1928,train/kidney_1_voi/images/0555.tif,train/kidney_1_voi/labels/0555.tif
2835,kidney_1_voi_0556,kidney_1_voi,556,1928,1928,train/kidney_1_voi/images/0556.tif,train/kidney_1_voi/labels/0556.tif
2836,kidney_1_voi_0557,kidney_1_voi,557,1928,1928,train/kidney_1_voi/images/0557.tif,train/kidney_1_voi/labels/0557.tif
2837,kidney_1_voi_0558,kidney_1_voi,558,1928,1928,train/kidney_1_voi/images/0558.tif,train/kidney_1_voi/labels/0558.tif
2838,kidney_1_voi_0559,kidney_1_voi,559,1928,1928,train/kidney_1_voi/images/0559.tif,train/kidney_1_voi/labels/0559.tif
2839,kidney_1_voi_0560,kidney_1_voi,560,1928,1928,train/kidney_1_voi/images/0560.tif,train/kidney_1_voi/labels/0560.tif
2840,kidney_1_voi_0561,kidney_1_voi,561,1928,1928,train/kidney_1_voi/images/0561.tif,train/kidney_1_voi/labels/0561.tif
2841,kidney_1_voi_0562,kidney_1_voi,562,1928,1928,train/kidney_1_voi/images/0562.tif,train/kidney_1_voi/labels/0562.tif
2842,kidney_1_voi_0563,kidney_1_voi,563,1928,1928,train/kidney_1_voi/images/0563.tif,train/kidney_1_voi/labels/0563.tif
2843,kidney_1_voi_0564,kidney_1_voi,564,1928,1928,train/kidney_1_voi/images/0564.tif,train/kidney_1_voi/labels/0564.tif
2844,kidney_1_voi_0565,kidney_1_voi,565,1928,1928,train/kidney_1_voi/images/0565.tif,train/kidney_1_voi/labels/0565.tif
2845,kidney_1_voi_0566,kidney_1_voi,566,1928,1928,train/kidney_1_voi/images/0566.tif,train/kidney_1_voi/labels/0566.tif
2846,kidney_1_voi_0567,kidney_1_voi,567,1928,1928,train/kidney_1_voi/images/0567.tif,train/kidney_1_voi/labels/0567.tif
2847,kidney_1_voi_0568,kidney_1_voi,568,1928,1928,train/kidney_1_voi/images/0568.tif,train/kidney_1_voi/labels/0568.tif
2848,kidney_1_voi_0569,kidney_1_voi,569,1928,1928,train/kidney_1_voi/images/0569.tif,train/kidney_1_voi/labels/0569.tif
2849,kidney_1_voi_0570,kidney_1_voi,570,1928,1928,train/kidney_1_voi/images/0570.tif,train/kidney_1_voi/labels/0570.tif
2850,kidney_1_voi_0571,kidney_1_voi,571,1928,1928,train/kidney_1_voi/images/0571.tif,train/kidney_1_voi/labels/0571.tif
2851,kidney_1_voi_0572,kidney_1_voi,572,1928,1928,train/kidney_1_voi/images/0572.tif,train/kidney_1_voi/labels/0572.tif
2852,kidney_1_voi_0573,kidney_1_voi,573,1928,1928,train/kidney_1_voi/images/0573.tif,train/kidney_1_voi/labels/0573.tif
2853,kidney_1_voi_0574,kidney_1_voi,574,1928,1928,train/kidney_1_voi/images/0574.tif,train/kidney_1_voi/labels/0574.tif
2854,kidney_1_voi_0575,kidney_1_voi,575,1928,1928,train/kidney_1_voi/images/0575.tif,train/kidney_1_voi/labels/0575.tif
2855,kidney_1_voi_0576,kidney_1_voi,576,1928,1928,train/kidney_1_voi/images/0576.tif,train/kidney_1_voi/labels/0576.tif
2856,kidney_1_voi_0577,kidney_1_voi,577,1928,1928,train/kidney_1_voi/images/0577.tif,train/kidney_1_voi/labels/0577.tif
2857,kidney_1_voi_0578,kidney_1_voi,578,1928,1928,train/kidney_1_voi/images/0578.tif,train/kidney_1_voi/labels/0578.tif
2858,kidney_1_voi_0579,kidney_1_voi,579,1928,1928,train/kidney_1_voi/images/0579.tif,train/kidney_1_voi/labels/0579.tif
2859,kidney_1_voi_0580,kidney_1_voi,580,1928,1928,train/kidney_1_voi/images/0580.tif,train/kidney_1_voi/labels/0580.tif
2860,kidney_1_voi_0581,kidney_1_voi,581,1928,1928,train/kidney_1_voi/images/0581.tif,train/kidney_1_voi/labels/0581.tif
2861,kidney_1_voi_0582,kidney_1_voi,582,1928,1928,train/kidney_1_voi/images/0582.tif,train/kidney_1_voi/labels/0582.tif
2862,kidney_1_voi_0583,kidney_1_voi,583,1928,1928,train/kidney_1_voi/images/0583.tif,train/kidney_1_voi/labels/0583.tif
2863,kidney_1_voi_0584,kidney_1_voi,584,1928,1928,train/kidney_1_voi/images/0584.tif,train/kidney_1_voi/labels/0584.tif
2864,kidney_1_voi_0585,kidney_1_voi,585,1928,1928,train/kidney_1_voi/images/0585.tif,train/kidney_1_voi/labels/0585.tif
2865,kidney_1_voi_0586,kidney_1_voi,586,1928,1928,train/kidney_1_voi/images/0586.tif,train/kidney_1_voi/labels/0586.tif
2866,kidney_1_voi_0587,kidney_1_voi,587,1928,1928,train/kidney_1_voi/images/0587.tif,train/kidney_1_voi/labels/0587.tif
2867,kidney_1_voi_0588,kidney_1_voi,588,1928,1928,train/kidney_1_voi/images/0588.tif,train/kidney_1_voi/labels/0588.tif
2868,kidney_1_voi_0589,kidney_1_voi,589,1928,1928,train/kidney_1_voi/images/0589.tif,train/kidney_1_voi/labels/0589.tif
2869,kidney_1_voi_0590,kidney_1_voi,590,1928,1928,train/kidney_1_voi/images/0590.tif,train/kidney_1_voi/labels/0590.tif
2870,kidney_1_voi_0591,kidney_1_voi,591,1928,1928,train/kidney_1_voi/images/0591.tif,train/kidney_1_voi/labels/0591.tif
2871,kidney_1_voi_0592,kidney_1_voi,592,1928,1928,train/kidney_1_voi/images/0592.tif,train/kidney_1_voi/labels/0592.tif
2872,kidney_1_voi_0593,kidney_1_voi,593,1928,1928,train/kidney_1_voi/images/0593.tif,train/kidney_1_voi/labels/0593.tif
2873,kidney_1_voi_0594,kidney_1_voi,594,1928,1928,train/kidney_1_voi/images/0594.tif,train/kidney_1_voi/labels/0594.tif
2874,kidney_1_voi_0595,kidney_1_voi,595,1928,1928,train/kidney_1_voi/images/0595.tif,train/kidney_1_voi/labels/0595.tif
2875,kidney_1_voi_0596,kidney_1_voi,596,1928,1928,train/kidney_1_voi/images/0596.tif,train/kidney_1_voi/labels/0596.tif
2876,kidney_1_voi_0597,kidney_1_voi,597,1928,1928,train/kidney_1_voi/images/0597.tif,train/kidney_1_voi/labels/0597.tif
2877,kidney_1_voi_0598,kidney_1_voi,598,1928,1928,train/kidney_1_voi/images/0598.tif,train/kidney_1_voi/labels/0598.tif
2878,kidney_1_voi_0599,kidney_1_voi,599,1928,1928,train/kidney_1_voi/images/0599.tif,train/kidney_1_voi/labels/0599.tif
2879,kidney_1_voi_0600,kidney_1_voi,600,1928,1928,train/kidney_1_voi/images/0600.tif,train/kidney_1_voi/labels/0600.tif
2880,kidney_1_voi_0601,kidney_1_voi,601,1928,1928,train/kidney_1_voi/images/0601.tif,train/kidney_1_voi/labels/0601.tif
2881,kidney_1_voi_0602,kidney_1_voi,602,1928,1928,train/kidney_1_voi/images/0602.tif,train/kidney_1_voi/labels/0602.tif
2882,kidney_1_voi_0603,kidney_1_voi,603,1928,1928,train/kidney_1_voi/images/0603.tif,train/kidney_1_voi/labels/0603.tif
2883,kidney_1_voi_0604,kidney_1_voi,604,1928,1928,train/kidney_1_voi/images/0604.tif,train/kidney_1_voi/labels/0604.tif
2884,kidney_1_voi_0605,kidney_1_voi,605,1928,1928,train/kidney_1_voi/images/0605.tif,train/kidney_1_voi/labels/0605.tif
2885,kidney_1_voi_0606,kidney_1_voi,606,1928,1928,train/kidney_1_voi/images/0606.tif,train/kidney_1_voi/labels/0606.tif
2886,kidney_1_voi_0607,kidney_1_voi,607,1928,1928,train/kidney_1_voi/images/0607.tif,train/kidney_1_voi/labels/0607.tif
2887,kidney_1_voi_0608,kidney_1_voi,608,1928,1928,train/kidney_1_voi/images/0608.tif,train/kidney_1_voi/labels/0608.tif
2888,kidney_1_voi_0609,kidney_1_voi,609,1928,1928,train/kidney_1_voi/images/0609.tif,train/kidney_1_voi/labels/0609.tif
2889,kidney_1_voi_0610,kidney_1_voi,610,1928,1928,train/kidney_1_voi/images/0610.tif,train/kidney_1_voi/labels/0610.tif
2890,kidney_1_voi_0611,kidney_1_voi,611,1928,1928,train/kidney_1_voi/images/0611.tif,train/kidney_1_voi/labels/0611.tif
2891,kidney_1_voi_0612,kidney_1_voi,612,1928,1928,train/kidney_1_voi/images/0612.tif,train/kidney_1_voi/labels/0612.tif
2892,kidney_1_voi_0613,kidney_1_voi,613,1928,1928,train/kidney_1_voi/images/0613.tif,train/kidney_1_voi/labels/0613.tif
2893,kidney_1_voi_0614,kidney_1_voi,614,1928,1928,train/kidney_1_voi/images/0614.tif,train/kidney_1_voi/labels/0614.tif
2894,kidney_1_voi_0615,kidney_1_voi,615,1928,1928,train/kidney_1_voi/images/0615.tif,train/kidney_1_voi/labels/0615.tif
2895,kidney_1_voi_0616,kidney_1_voi,616,1928,1928,train/kidney_1_voi/images/0616.tif,train/kidney_1_voi/labels/0616.tif
2896,kidney_1_voi_0617,kidney_1_voi,617,1928,1928,train/kidney_1_voi/images/0617.tif,train/kidney_1_voi/labels/0617.tif
2897,kidney_1_voi_0618,kidney_1_voi,618,1928,1928,train/kidney_1_voi/images/0618.tif,train/kidney_1_voi/labels/0618.tif
2898,kidney_1_voi_0619,kidney_1_voi,619,1928,1928,train/kidney_1_voi/images/0619.tif,train/kidney_1_voi/labels/0619.tif
2899,kidney_1_voi_0620,kidney_1_voi,620,1928,1928,train/kidney_1_voi/images/0620.tif,train/kidney_1_voi/labels/0620.tif
2900,kidney_1_voi_0621,kidney_1_voi,621,1928,1928,train/kidney_1_voi/images/0621.tif,train/kidney_1_voi/labels/0621.tif
2901,kidney_1_voi_0622,kidney_1_voi,622,1928,1928,train/kidney_1_voi/images/0622.tif,train/kidney_1_voi/labels/0622.tif
2902,kidney_1_voi_0623,kidney_1_voi,623,1928,1928,train/kidney_1_voi/images/0623.tif,train/kidney_1_voi/labels/0623.tif
2903,kidney_1_voi_0624,kidney_1_voi,624,1928,1928,train/kidney_1_voi/images/0624.tif,train/kidney_1_voi/labels/0624.tif
2904,kidney_1_voi_0625,kidney_1_voi,625,1928,1928,train/kidney_1_voi/images/0625.tif,train/kidney_1_voi/labels/0625.tif
2905,kidney_1_voi_0626,kidney_1_voi,626,1928,1928,train/kidney_1_voi/images/0626.tif,train/kidney_1_voi/labels/0626.tif
2906,kidney_1_voi_0627,kidney_1_voi,627,1928,1928,train/kidney_1_voi/images/0627.tif,train/kidney_1_voi/labels/0627.tif
2907,kidney_1_voi_0628,kidney_1_voi,628,1928,1928,train/kidney_1_voi/images/0628.tif,train/kidney_1_voi/labels/0628.tif
2908,kidney_1_voi_0629,kidney_1_voi,629,1928,1928,train/kidney_1_voi/images/0629.tif,train/kidney_1_voi/labels/0629.tif
2909,kidney_1_voi_0630,kidney_1_voi,630,1928,1928,train/kidney_1_voi/images/0630.tif,train/kidney_1_voi/labels/0630.tif
2910,kidney_1_voi_0631,kidney_1_voi,631,1928,1928,train/kidney_1_voi/images/0631.tif,train/kidney_1_voi/labels/0631.tif
2911,kidney_1_voi_0632,kidney_1_voi,632,1928,1928,train/kidney_1_voi/images/0632.tif,train/kidney_1_voi/labels/0632.tif
2912,kidney_1_voi_0633,kidney_1_voi,633,1928,1928,train/kidney_1_voi/images/0633.tif,train/kidney_1_voi/labels/0633.tif
2913,kidney_1_voi_0634,kidney_1_voi,634,1928,1928,train/kidney_1_voi/images/0634.tif,train/kidney_1_voi/labels/0634.tif
2914,kidney_1_voi_0635,kidney_1_voi,635,1928,1928,train/kidney_1_voi/images/0635.tif,train/kidney_1_voi/labels/0635.tif
2915,kidney_1_voi_0636,kidney_1_voi,636,1928,1928,train/kidney_1_voi/images/0636.tif,train/kidney_1_voi/labels/0636.tif
2916,kidney_1_voi_0637,kidney_1_voi,637,1928,1928,train/kidney_1_voi/images/0637.tif,train/kidney_1_voi/labels/0637.tif
2917,kidney_1_voi_0638,kidney_1_voi,638,1928,1928,train/kidney_1_voi/images/0638.tif,train/kidney_1_voi/labels/0638.tif
2918,kidney_1_voi_0639,kidney_1_voi,639,1928,1928,train/kidney_1_voi/images/0639.tif,train/kidney_1_voi/labels/0639.tif
2919,kidney_1_voi_0640,kidney_1_voi,640,1928,1928,train/kidney_1_voi/images/0640.tif,train/kidney_1_voi/labels/0640.tif
2920,kidney_1_voi_0641,kidney_1_voi,641,1928,1928,train/kidney_1_voi/images/0641.tif,train/kidney_1_voi/labels/0641.tif
2921,kidney_1_voi_0642,kidney_1_voi,642,1928,1928,train/kidney_1_voi/images/0642.tif,train/kidney_1_voi/labels/0642.tif
2922,kidney_1_voi_0643,kidney_1_voi,643,1928,1928,train/kidney_1_voi/images/0643.tif,train/kidney_1_voi/labels/0643.tif
2923,kidney_1_voi_0644,kidney_1_voi,644,1928,1928,train/kidney_1_voi/images/0644.tif,train/kidney_1_voi/labels/0644.tif
2924,kidney_1_voi_0645,kidney_1_voi,645,1928,1928,train/kidney_1_voi/images/0645.tif,train/kidney_1_voi/labels/0645.tif
2925,kidney_1_voi_0646,kidney_1_voi,646,1928,1928,train/kidney_1_voi/images/0646.tif,train/kidney_1_voi/labels/0646.tif
2926,kidney_1_voi_0647,kidney_1_voi,647,1928,1928,train/kidney_1_voi/images/0647.tif,train/kidney_1_voi/labels/0647.tif
2927,kidney_1_voi_0648,kidney_1_voi,648,1928,1928,train/kidney_1_voi/images/0648.tif,train/kidney_1_voi/labels/0648.tif
2928,kidney_1_voi_0649,kidney_1_voi,649,1928,1928,train/kidney_1_voi/images/0649.tif,train/kidney_1_voi/labels/0649.tif
2929,kidney_1_voi_0650,kidney_1_voi,650,1928,1928,train/kidney_1_voi/images/0650.tif,train/kidney_1_voi/labels/0650.tif
2930,kidney_1_voi_0651,kidney_1_voi,651,1928,1928,train/kidney_1_voi/images/0651.tif,train/kidney_1_voi/labels/0651.tif
2931,kidney_1_voi_0652,kidney_1_voi,652,1928,1928,train/kidney_1_voi/images/0652.tif,train/kidney_1_voi/labels/0652.tif
2932,kidney_1_voi_0653,kidney_1_voi,653,1928,1928,train/kidney_1_voi/images/0653.tif,train/kidney_1_voi/labels/0653.tif
2933,kidney_1_voi_0654,kidney_1_voi,654,1928,1928,train/kidney_1_voi/images/0654.tif,train/kidney_1_voi/labels/0654.tif
2934,kidney_1_voi_0655,kidney_1_voi,655,1928,1928,train/kidney_1_voi/images/0655.tif,train/kidney_1_voi/labels/0655.tif
2935,kidney_1_voi_0656,kidney_1_voi,656,1928,1928,train/kidney_1_voi/images/0656.tif,train/kidney_1_voi/labels/0656.tif
2936,kidney_1_voi_0657,kidney_1_voi,657,1928,1928,train/kidney_1_voi/images/0657.tif,train/kidney_1_voi/labels/0657.tif
2937,kidney_1_voi_0658,kidney_1_voi,658,1928,1928,train/kidney_1_voi/images/0658.tif,train/kidney_1_voi/labels/0658.tif
2938,kidney_1_voi_0659,kidney_1_voi,659,1928,1928,train/kidney_1_voi/images/0659.tif,train/kidney_1_voi/labels/0659.tif
2939,kidney_1_voi_0660,kidney_1_voi,660,1928,1928,train/kidney_1_voi/images/0660.tif,train/kidney_1_voi/labels/0660.tif
2940,kidney_1_voi_0661,kidney_1_voi,661,1928,1928,train/kidney_1_voi/images/0661.tif,train/kidney_1_voi/labels/0661.tif
2941,kidney_1_voi_0662,kidney_1_voi,662,1928,1928,train/kidney_1_voi/images/0662.tif,train/kidney_1_voi/labels/0662.tif
2942,kidney_1_voi_0663,kidney_1_voi,663,1928,1928,train/kidney_1_voi/images/0663.tif,train/kidney_1_voi/labels/0663.tif
2943,kidney_1_voi_0664,kidney_1_voi,664,1928,1928,train/kidney_1_voi/images/0664.tif,train/kidney_1_voi/labels/0664.tif
2944,kidney_1_voi_0665,kidney_1_voi,665,1928,1928,train/kidney_1_voi/images/0665.tif,train/kidney_1_voi/labels/0665.tif
2945,kidney_1_voi_0666,kidney_1_voi,666,1928,1928,train/kidney_1_voi/images/0666.tif,train/kidney_1_voi/labels/0666.tif
2946,kidney_1_voi_0667,kidney_1_voi,667,1928,1928,train/kidney_1_voi/images/0667.tif,train/kidney_1_voi/labels/0667.tif
2947,kidney_1_voi_0668,kidney_1_voi,668,1928,1928,train/kidney_1_voi/images/0668.tif,train/kidney_1_voi/labels/0668.tif
2948,kidney_1_voi_0669,kidney_1_voi,669,1928,1928,train/kidney_1_voi/images/0669.tif,train/kidney_1_voi/labels/0669.tif
2949,kidney_1_voi_0670,kidney_1_voi,670,1928,1928,train/kidney_1_voi/images/0670.tif,train/kidney_1_voi/labels/0670.tif
2950,kidney_1_voi_0671,kidney_1_voi,671,1928,1928,train/kidney_1_voi/images/0671.tif,train/kidney_1_voi/labels/0671.tif
2951,kidney_1_voi_0672,kidney_1_voi,672,1928,1928,train/kidney_1_voi/images/0672.tif,train/kidney_1_voi/labels/0672.tif
2952,kidney_1_voi_0673,kidney_1_voi,673,1928,1928,train/kidney_1_voi/images/0673.tif,train/kidney_1_voi/labels/0673.tif
2953,kidney_1_voi_0674,kidney_1_voi,674,1928,1928,train/kidney_1_voi/images/0674.tif,train/kidney_1_voi/labels/0674.tif
2954,kidney_1_voi_0675,kidney_1_voi,675,1928,1928,train/kidney_1_voi/images/0675.tif,train/kidney_1_voi/labels/0675.tif
2955,kidney_1_voi_0676,kidney_1_voi,676,1928,1928,train/kidney_1_voi/images/0676.tif,train/kidney_1_voi/labels/0676.tif
2956,kidney_1_voi_0677,kidney_1_voi,677,1928,1928,train/kidney_1_voi/images/0677.tif,train/kidney_1_voi/labels/0677.tif
2957,kidney_1_voi_0678,kidney_1_voi,678,1928,1928,train/kidney_1_voi/images/0678.tif,train/kidney_1_voi/labels/0678.tif
2958,kidney_1_voi_0679,kidney_1_voi,679,1928,1928,train/kidney_1_voi/images/0679.tif,train/kidney_1_voi/labels/0679.tif
2959,kidney_1_voi_0680,kidney_1_voi,680,1928,1928,train/kidney_1_voi/images/0680.tif,train/kidney_1_voi/labels/0680.tif
2960,kidney_1_voi_0681,kidney_1_voi,681,1928,1928,train/kidney_1_voi/images/0681.tif,train/kidney_1_voi/labels/0681.tif
2961,kidney_1_voi_0682,kidney_1_voi,682,1928,1928,train/kidney_1_voi/images/0682.tif,train/kidney_1_voi/labels/0682.tif
2962,kidney_1_voi_0683,kidney_1_voi,683,1928,1928,train/kidney_1_voi/images/0683.tif,train/kidney_1_voi/labels/0683.tif
2963,kidney_1_voi_0684,kidney_1_voi,684,1928,1928,train/kidney_1_voi/images/0684.tif,train/kidney_1_voi/labels/0684.tif
2964,kidney_1_voi_0685,kidney_1_voi,685,1928,1928,train/kidney_1_voi/images/0685.tif,train/kidney_1_voi/labels/0685.tif
2965,kidney_1_voi_0686,kidney_1_voi,686,1928,1928,train/kidney_1_voi/images/0686.tif,train/kidney_1_voi/labels/0686.tif
2966,kidney_1_voi_0687,kidney_1_voi,687,1928,1928,train/kidney_1_voi/images/0687.tif,train/kidney_1_voi/labels/0687.tif
2967,kidney_1_voi_0688,kidney_1_voi,688,1928,1928,train/kidney_1_voi/images/0688.tif,train/kidney_1_voi/labels/0688.tif
2968,kidney_1_voi_0689,kidney_1_voi,689,1928,1928,train/kidney_1_voi/images/0689.tif,train/kidney_1_voi/labels/0689.tif
2969,kidney_1_voi_0690,kidney_1_voi,690,1928,1928,train/kidney_1_voi/images/0690.tif,train/kidney_1_voi/labels/0690.tif
2970,kidney_1_voi_0691,kidney_1_voi,691,1928,1928,train/kidney_1_voi/images/0691.tif,train/kidney_1_voi/labels/0691.tif
2971,kidney_1_voi_0692,kidney_1_voi,692,1928,1928,train/kidney_1_voi/images/0692.tif,train/kidney_1_voi/labels/0692.tif
2972,kidney_1_voi_0693,kidney_1_voi,693,1928,1928,train/kidney_1_voi/images/0693.tif,train/kidney_1_voi/labels/0693.tif
2973,kidney_1_voi_0694,kidney_1_voi,694,1928,1928,train/kidney_1_voi/images/0694.tif,train/kidney_1_voi/labels/0694.tif
2974,kidney_1_voi_0695,kidney_1_voi,695,1928,1928,train/kidney_1_voi/images/0695.tif,train/kidney_1_voi/labels/0695.tif
2975,kidney_1_voi_0696,kidney_1_voi,696,1928,1928,train/kidney_1_voi/images/0696.tif,train/kidney_1_voi/labels/0696.tif
2976,kidney_1_voi_0697,kidney_1_voi,697,1928,1928,train/kidney_1_voi/images/0697.tif,train/kidney_1_voi/labels/0697.tif
